StyleCode,VariantCode,Shape,Setting,StoneCount,StoneSize,Metal,Quality,Price
WBOVPR,WBOVPR-025W50,Oval,Prong,50%,0.25 ct,PLAT,E-F / VS  (Lab Grown),1490
WBOVPR,WBOVPR-005W75,Oval,Prong,75%,0.05 ct,10,F-G / VS (Mined),1365
WBOVPR,WBOVPR-005W75,Oval,Prong,75%,0.05 ct,10,E-F / VS  (Lab Grown),530
WBOVPR,WBOVPR-005W75,Oval,Prong,75%,0.05 ct,14,F-G / VS (Mined),1510
WBOVPR,WBOVPR-005W75,Oval,Prong,75%,0.05 ct,14,E-F / VS  (Lab Grown),675
WBOVPR,WBOVPR-005W75,Oval,Prong,75%,0.05 ct,18,F-G / VS (Mined),1665
WBOVPR,WBOVPR-005W75,Oval,Prong,75%,0.05 ct,18,E-F / VS  (Lab Grown),830
WBOVPR,WBOVPR-005W75,Oval,Prong,75%,0.05 ct,PLAT,F-G / VS (Mined),1650
WBOVPR,WBOVPR-005W75,Oval,Prong,75%,0.05 ct,PLAT,E-F / VS  (Lab Grown),815
WBOVPR,WBOVPR-015W75,Oval,Prong,75%,0.15 ct,10,F-G / VS (Mined),3030
WBOVPR,WBOVPR-015W75,Oval,Prong,75%,0.15 ct,10,E-F / VS  (Lab Grown),885
WBOVPR,WBOVPR-015W75,Oval,Prong,75%,0.15 ct,14,F-G / VS (Mined),3205
WBOVPR,WBOVPR-015W75,Oval,Prong,75%,0.15 ct,14,E-F / VS  (Lab Grown),1060
WBOVPR,WBOVPR-015W75,Oval,Prong,75%,0.15 ct,18,F-G / VS (Mined),3390
WBOVPR,WBOVPR-015W75,Oval,Prong,75%,0.15 ct,18,E-F / VS  (Lab Grown),1245
WBOVPR,WBOVPR-015W75,Oval,Prong,75%,0.15 ct,PLAT,F-G / VS (Mined),3375
WBOVPR,WBOVPR-015W75,Oval,Prong,75%,0.15 ct,PLAT,E-F / VS  (Lab Grown),1230
WBOVPR,WBOVPR-025W75,Oval,Prong,75%,0.25 ct,10,F-G / VS (Mined),4445
WBOVPR,WBOVPR-025W75,Oval,Prong,75%,0.25 ct,10,E-F / VS  (Lab Grown),1175
WBOVPR,WBOVPR-025W75,Oval,Prong,75%,0.25 ct,14,F-G / VS (Mined),4675
WBOVPR,WBOVPR-025W75,Oval,Prong,75%,0.25 ct,14,E-F / VS  (Lab Grown),1410
WBOVPR,WBOVPR-025W75,Oval,Prong,75%,0.25 ct,18,F-G / VS (Mined),4920
WBOVPR,WBOVPR-025W75,Oval,Prong,75%,0.25 ct,18,E-F / VS  (Lab Grown),1650
WBOVPR,WBOVPR-025W75,Oval,Prong,75%,0.25 ct,PLAT,F-G / VS (Mined),4895
WBOVPR,WBOVPR-025W75,Oval,Prong,75%,0.25 ct,PLAT,E-F / VS  (Lab Grown),1630
WBEHFB,WBEHFB-010W00,Emerald (EW),Bezel,Eternity,0.10 ct,10,F-G / VS (Mined),1875
WBEHFB,WBEHFB-010W00,Emerald (EW),Bezel,Eternity,0.10 ct,10,E-F / VS  (Lab Grown),655
WBEHFB,WBEHFB-010W00,Emerald (EW),Bezel,Eternity,0.10 ct,14,F-G / VS (Mined),1970
WBEHFB,WBEHFB-010W00,Emerald (EW),Bezel,Eternity,0.10 ct,14,E-F / VS  (Lab Grown),750
WBEHFB,WBEHFB-010W00,Emerald (EW),Bezel,Eternity,0.10 ct,18,F-G / VS (Mined),2070
WBEHFB,WBEHFB-010W00,Emerald (EW),Bezel,Eternity,0.10 ct,18,E-F / VS  (Lab Grown),850
WBEHFB,WBEHFB-010W00,Emerald (EW),Bezel,Eternity,0.10 ct,PLAT,F-G / VS (Mined),2060
WBEHFB,WBEHFB-010W00,Emerald (EW),Bezel,Eternity,0.10 ct,PLAT,E-F / VS  (Lab Grown),840
WBEHFB,WBEHFB-020W00,Emerald (EW),Bezel,Eternity,0.20 ct,10,F-G / VS (Mined),3635
WBEHFB,WBEHFB-020W00,Emerald (EW),Bezel,Eternity,0.20 ct,10,E-F / VS  (Lab Grown),1040
WBEHFB,WBEHFB-020W00,Emerald (EW),Bezel,Eternity,0.20 ct,14,F-G / VS (Mined),3755
WBEHFB,WBEHFB-020W00,Emerald (EW),Bezel,Eternity,0.20 ct,14,E-F / VS  (Lab Grown),1160
WBEHFB,WBEHFB-020W00,Emerald (EW),Bezel,Eternity,0.20 ct,18,F-G / VS (Mined),3880
WBEHFB,WBEHFB-020W00,Emerald (EW),Bezel,Eternity,0.20 ct,18,E-F / VS  (Lab Grown),1285
WBEHFB,WBEHFB-020W00,Emerald (EW),Bezel,Eternity,0.20 ct,PLAT,F-G / VS (Mined),3870
WBEHFB,WBEHFB-020W00,Emerald (EW),Bezel,Eternity,0.20 ct,PLAT,E-F / VS  (Lab Grown),1275
WBEHFB,WBEHFB-030W00,Emerald (EW),Bezel,Eternity,0.30 ct,10,F-G / VS (Mined),5165
WBEHFB,WBEHFB-030W00,Emerald (EW),Bezel,Eternity,0.30 ct,10,E-F / VS  (Lab Grown),1335
WBEHFB,WBEHFB-030W00,Emerald (EW),Bezel,Eternity,0.30 ct,14,F-G / VS (Mined),5305
WBEHFB,WBEHFB-030W00,Emerald (EW),Bezel,Eternity,0.30 ct,14,E-F / VS  (Lab Grown),1475
WBEHFB,WBEHFB-030W00,Emerald (EW),Bezel,Eternity,0.30 ct,18,F-G / VS (Mined),5455
WBEHFB,WBEHFB-030W00,Emerald (EW),Bezel,Eternity,0.30 ct,18,E-F / VS  (Lab Grown),1625
WBEHFB,WBEHFB-030W00,Emerald (EW),Bezel,Eternity,0.30 ct,PLAT,F-G / VS (Mined),5440
WBEHFB,WBEHFB-030W00,Emerald (EW),Bezel,Eternity,0.30 ct,PLAT,E-F / VS  (Lab Grown),1610
WBEHFB,WBEHFB-010W50,Emerald (EW),Bezel,50%,0.10 ct,10,F-G / VS (Mined),1055
WBEHFB,WBEHFB-010W50,Emerald (EW),Bezel,50%,0.10 ct,10,E-F / VS  (Lab Grown),475
WBEHFB,WBEHFB-010W50,Emerald (EW),Bezel,50%,0.10 ct,14,F-G / VS (Mined),1205
WBEHFB,WBEHFB-010W50,Emerald (EW),Bezel,50%,0.10 ct,14,E-F / VS  (Lab Grown),625
WBEHFB,WBEHFB-010W50,Emerald (EW),Bezel,50%,0.10 ct,18,F-G / VS (Mined),1365
WBEHFB,WBEHFB-010W50,Emerald (EW),Bezel,50%,0.10 ct,18,E-F / VS  (Lab Grown),785
WBEHFB,WBEHFB-010W50,Emerald (EW),Bezel,50%,0.10 ct,PLAT,F-G / VS (Mined),1350
WBEHFB,WBEHFB-010W50,Emerald (EW),Bezel,50%,0.10 ct,PLAT,E-F / VS  (Lab Grown),770
WBEHFB,WBEHFB-020W50,Emerald (EW),Bezel,50%,0.20 ct,10,F-G / VS (Mined),2110
WBEHFB,WBEHFB-020W50,Emerald (EW),Bezel,50%,0.20 ct,10,E-F / VS  (Lab Grown),740
WBEHFB,WBEHFB-020W50,Emerald (EW),Bezel,50%,0.20 ct,14,F-G / VS (Mined),2295
WBEHFB,WBEHFB-020W50,Emerald (EW),Bezel,50%,0.20 ct,14,E-F / VS  (Lab Grown),925
WBEHFB,WBEHFB-020W50,Emerald (EW),Bezel,50%,0.20 ct,18,F-G / VS (Mined),2490
WBEHFB,WBEHFB-020W50,Emerald (EW),Bezel,50%,0.20 ct,18,E-F / VS  (Lab Grown),1115
WBEHFB,WBEHFB-020W50,Emerald (EW),Bezel,50%,0.20 ct,PLAT,F-G / VS (Mined),2475
WBEHFB,WBEHFB-020W50,Emerald (EW),Bezel,50%,0.20 ct,PLAT,E-F / VS  (Lab Grown),1100
WBEHFB,WBEHFB-030W50,Emerald (EW),Bezel,50%,0.30 ct,10,F-G / VS (Mined),2655
WBEHFB,WBEHFB-030W50,Emerald (EW),Bezel,50%,0.30 ct,10,E-F / VS  (Lab Grown),870
WBEHFB,WBEHFB-030W50,Emerald (EW),Bezel,50%,0.30 ct,14,F-G / VS (Mined),2885
WBEHFB,WBEHFB-030W50,Emerald (EW),Bezel,50%,0.30 ct,14,E-F / VS  (Lab Grown),1100
WBEHFB,WBEHFB-030W50,Emerald (EW),Bezel,50%,0.30 ct,18,F-G / VS (Mined),3125
WBEHFB,WBEHFB-030W50,Emerald (EW),Bezel,50%,0.30 ct,18,E-F / VS  (Lab Grown),1340
WBEHFB,WBEHFB-030W50,Emerald (EW),Bezel,50%,0.30 ct,PLAT,F-G / VS (Mined),3105
WBEHFB,WBEHFB-030W50,Emerald (EW),Bezel,50%,0.30 ct,PLAT,E-F / VS  (Lab Grown),1315
WBEHFB,WBEHFB-010W75,Emerald (EW),Bezel,75%,0.10 ct,10,F-G / VS (Mined),845
WBEHFB,WBEHFB-010W75,Emerald (EW),Bezel,75%,0.10 ct,10,E-F / VS  (Lab Grown),395
WBEHFB,WBEHFB-010W75,Emerald (EW),Bezel,75%,0.10 ct,14,F-G / VS (Mined),970
WBEHFB,WBEHFB-010W75,Emerald (EW),Bezel,75%,0.10 ct,14,E-F / VS  (Lab Grown),520
WBEHFB,WBEHFB-010W75,Emerald (EW),Bezel,75%,0.10 ct,18,F-G / VS (Mined),1100
WBEHFB,WBEHFB-010W75,Emerald (EW),Bezel,75%,0.10 ct,18,E-F / VS  (Lab Grown),650
WBEHFB,WBEHFB-010W75,Emerald (EW),Bezel,75%,0.10 ct,PLAT,F-G / VS (Mined),1085
WBEHFB,WBEHFB-010W75,Emerald (EW),Bezel,75%,0.10 ct,PLAT,E-F / VS  (Lab Grown),640
WBEHFB,WBEHFB-020W75,Emerald (EW),Bezel,75%,0.20 ct,10,F-G / VS (Mined),2375
WBEHFB,WBEHFB-020W75,Emerald (EW),Bezel,75%,0.20 ct,10,E-F / VS  (Lab Grown),770
WBEHFB,WBEHFB-020W75,Emerald (EW),Bezel,75%,0.20 ct,14,F-G / VS (Mined),2525
WBEHFB,WBEHFB-020W75,Emerald (EW),Bezel,75%,0.20 ct,14,E-F / VS  (Lab Grown),920
WBEHFB,WBEHFB-020W75,Emerald (EW),Bezel,75%,0.20 ct,18,F-G / VS (Mined),2685
WBEHFB,WBEHFB-020W75,Emerald (EW),Bezel,75%,0.20 ct,18,E-F / VS  (Lab Grown),1080
WBEHFB,WBEHFB-020W75,Emerald (EW),Bezel,75%,0.20 ct,PLAT,F-G / VS (Mined),2670
WBEHFB,WBEHFB-020W75,Emerald (EW),Bezel,75%,0.20 ct,PLAT,E-F / VS  (Lab Grown),1065
WBEHFB,WBEHFB-030W75,Emerald (EW),Bezel,75%,0.30 ct,10,F-G / VS (Mined),3310
WBEHFB,WBEHFB-030W75,Emerald (EW),Bezel,75%,0.30 ct,10,E-F / VS  (Lab Grown),970
WBEHFB,WBEHFB-030W75,Emerald (EW),Bezel,75%,0.30 ct,14,F-G / VS (Mined),3495
WBEHFB,WBEHFB-030W75,Emerald (EW),Bezel,75%,0.30 ct,14,E-F / VS  (Lab Grown),1155
WBEHFB,WBEHFB-030W75,Emerald (EW),Bezel,75%,0.30 ct,18,F-G / VS (Mined),3690
WBEHFB,WBEHFB-030W75,Emerald (EW),Bezel,75%,0.30 ct,18,E-F / VS  (Lab Grown),1350
WBEHFB,WBEHFB-030W75,Emerald (EW),Bezel,75%,0.30 ct,PLAT,F-G / VS (Mined),3670
WBEHFB,WBEHFB-030W75,Emerald (EW),Bezel,75%,0.30 ct,PLAT,E-F / VS  (Lab Grown),1330
WBEMFB,WBEMFB-010W00,Emerald,Bezel,Eternity,0.10 ct,10,F-G / VS (Mined),2560
WBEMFB,WBEMFB-010W00,Emerald,Bezel,Eternity,0.10 ct,10,E-F / VS  (Lab Grown),890
WBEMFB,WBEMFB-010W00,Emerald,Bezel,Eternity,0.10 ct,14,F-G / VS (Mined),2700
WBEMFB,WBEMFB-010W00,Emerald,Bezel,Eternity,0.10 ct,14,E-F / VS  (Lab Grown),1030
WBEMFB,WBEMFB-010W00,Emerald,Bezel,Eternity,0.10 ct,18,F-G / VS (Mined),2850
WBEMFB,WBEMFB-010W00,Emerald,Bezel,Eternity,0.10 ct,18,E-F / VS  (Lab Grown),1180
WBEMFB,WBEMFB-010W00,Emerald,Bezel,Eternity,0.10 ct,PLAT,F-G / VS (Mined),2835
WBEMFB,WBEMFB-010W00,Emerald,Bezel,Eternity,0.10 ct,PLAT,E-F / VS  (Lab Grown),1165
WBEMFB,WBEMFB-020W00,Emerald,Bezel,Eternity,0.20 ct,10,F-G / VS (Mined),4905
WBEMFB,WBEMFB-020W00,Emerald,Bezel,Eternity,0.20 ct,10,E-F / VS  (Lab Grown),1395
WBEMFB,WBEMFB-020W00,Emerald,Bezel,Eternity,0.20 ct,14,F-G / VS (Mined),5065
WBEMFB,WBEMFB-020W00,Emerald,Bezel,Eternity,0.20 ct,14,E-F / VS  (Lab Grown),1555
WBEMFB,WBEMFB-020W00,Emerald,Bezel,Eternity,0.20 ct,18,F-G / VS (Mined),5230
WBEMFB,WBEMFB-020W00,Emerald,Bezel,Eternity,0.20 ct,18,E-F / VS  (Lab Grown),1720
WBEMFB,WBEMFB-020W00,Emerald,Bezel,Eternity,0.20 ct,PLAT,F-G / VS (Mined),5215
WBEMFB,WBEMFB-020W00,Emerald,Bezel,Eternity,0.20 ct,PLAT,E-F / VS  (Lab Grown),1705
WBEMFB,WBEMFB-030W00,Emerald,Bezel,Eternity,0.30 ct,10,F-G / VS (Mined),7235
WBEMFB,WBEMFB-030W00,Emerald,Bezel,Eternity,0.30 ct,10,E-F / VS  (Lab Grown),1875
WBEMFB,WBEMFB-030W00,Emerald,Bezel,Eternity,0.30 ct,14,F-G / VS (Mined),7445
WBEMFB,WBEMFB-030W00,Emerald,Bezel,Eternity,0.30 ct,14,E-F / VS  (Lab Grown),2085
WBEMFB,WBEMFB-030W00,Emerald,Bezel,Eternity,0.30 ct,18,F-G / VS (Mined),7670
WBEMFB,WBEMFB-030W00,Emerald,Bezel,Eternity,0.30 ct,18,E-F / VS  (Lab Grown),2305
WBEMFB,WBEMFB-030W00,Emerald,Bezel,Eternity,0.30 ct,PLAT,F-G / VS (Mined),7650
WBEMFB,WBEMFB-030W00,Emerald,Bezel,Eternity,0.30 ct,PLAT,E-F / VS  (Lab Grown),2285
WBEMFB,WBEMFB-010W50,Emerald,Bezel,50%,0.10 ct,10,F-G / VS (Mined),1485
WBEMFB,WBEMFB-010W50,Emerald,Bezel,50%,0.10 ct,10,E-F / VS  (Lab Grown),650
WBEMFB,WBEMFB-010W50,Emerald,Bezel,50%,0.10 ct,14,F-G / VS (Mined),1685
WBEMFB,WBEMFB-010W50,Emerald,Bezel,50%,0.10 ct,14,E-F / VS  (Lab Grown),850
WBEMFB,WBEMFB-010W50,Emerald,Bezel,50%,0.10 ct,18,F-G / VS (Mined),1900
WBEMFB,WBEMFB-010W50,Emerald,Bezel,50%,0.10 ct,18,E-F / VS  (Lab Grown),1065
WBEMFB,WBEMFB-010W50,Emerald,Bezel,50%,0.10 ct,PLAT,F-G / VS (Mined),1880
WBEMFB,WBEMFB-010W50,Emerald,Bezel,50%,0.10 ct,PLAT,E-F / VS  (Lab Grown),1045
WBEMFB,WBEMFB-020W50,Emerald,Bezel,50%,0.20 ct,10,F-G / VS (Mined),2620
WBEMFB,WBEMFB-020W50,Emerald,Bezel,50%,0.20 ct,10,E-F / VS  (Lab Grown),940
WBEMFB,WBEMFB-020W50,Emerald,Bezel,50%,0.20 ct,14,F-G / VS (Mined),2880
WBEMFB,WBEMFB-020W50,Emerald,Bezel,50%,0.20 ct,14,E-F / VS  (Lab Grown),1200
WBEMFB,WBEMFB-020W50,Emerald,Bezel,50%,0.20 ct,18,F-G / VS (Mined),3155
WBEMFB,WBEMFB-020W50,Emerald,Bezel,50%,0.20 ct,18,E-F / VS  (Lab Grown),1475
WBEMFB,WBEMFB-020W50,Emerald,Bezel,50%,0.20 ct,PLAT,F-G / VS (Mined),3130
WBEMFB,WBEMFB-020W50,Emerald,Bezel,50%,0.20 ct,PLAT,E-F / VS  (Lab Grown),1450
WBEMFB,WBEMFB-030W50,Emerald,Bezel,50%,0.30 ct,10,F-G / VS (Mined),4110
WBEMFB,WBEMFB-030W50,Emerald,Bezel,50%,0.30 ct,10,E-F / VS  (Lab Grown),1300
WBEMFB,WBEMFB-030W50,Emerald,Bezel,50%,0.30 ct,14,F-G / VS (Mined),4440
WBEMFB,WBEMFB-030W50,Emerald,Bezel,50%,0.30 ct,14,E-F / VS  (Lab Grown),1630
WBEMFB,WBEMFB-030W50,Emerald,Bezel,50%,0.30 ct,18,F-G / VS (Mined),4785
WBEMFB,WBEMFB-030W50,Emerald,Bezel,50%,0.30 ct,18,E-F / VS  (Lab Grown),1975
WBEMFB,WBEMFB-030W50,Emerald,Bezel,50%,0.30 ct,PLAT,F-G / VS (Mined),4755
WBEMFB,WBEMFB-030W50,Emerald,Bezel,50%,0.30 ct,PLAT,E-F / VS  (Lab Grown),1945
WBEMFB,WBEMFB-010W75,Emerald,Bezel,75%,0.10 ct,10,F-G / VS (Mined),1185
WBEMFB,WBEMFB-010W75,Emerald,Bezel,75%,0.10 ct,10,E-F / VS  (Lab Grown),540
WBEMFB,WBEMFB-010W75,Emerald,Bezel,75%,0.10 ct,14,F-G / VS (Mined),1355
WBEMFB,WBEMFB-010W75,Emerald,Bezel,75%,0.10 ct,14,E-F / VS  (Lab Grown),715
WBEMFB,WBEMFB-010W75,Emerald,Bezel,75%,0.10 ct,18,F-G / VS (Mined),1535
WBEMFB,WBEMFB-010W75,Emerald,Bezel,75%,0.10 ct,18,E-F / VS  (Lab Grown),895
WBEMFB,WBEMFB-010W75,Emerald,Bezel,75%,0.10 ct,PLAT,F-G / VS (Mined),1520
WBEMFB,WBEMFB-010W75,Emerald,Bezel,75%,0.10 ct,PLAT,E-F / VS  (Lab Grown),875
WBEMFB,WBEMFB-020W75,Emerald,Bezel,75%,0.20 ct,10,F-G / VS (Mined),2910
WBEMFB,WBEMFB-020W75,Emerald,Bezel,75%,0.20 ct,10,E-F / VS  (Lab Grown),965
WBEMFB,WBEMFB-020W75,Emerald,Bezel,75%,0.20 ct,14,F-G / VS (Mined),3120
WBEMFB,WBEMFB-020W75,Emerald,Bezel,75%,0.20 ct,14,E-F / VS  (Lab Grown),1170
WBEMFB,WBEMFB-020W75,Emerald,Bezel,75%,0.20 ct,18,F-G / VS (Mined),3340
WBEMFB,WBEMFB-020W75,Emerald,Bezel,75%,0.20 ct,18,E-F / VS  (Lab Grown),1390
WBEMFB,WBEMFB-020W75,Emerald,Bezel,75%,0.20 ct,PLAT,F-G / VS (Mined),3320
WBEMFB,WBEMFB-020W75,Emerald,Bezel,75%,0.20 ct,PLAT,E-F / VS  (Lab Grown),1370
WBEMFB,WBEMFB-030W75,Emerald,Bezel,75%,0.30 ct,10,F-G / VS (Mined),5075
WBEMFB,WBEMFB-030W75,Emerald,Bezel,75%,0.30 ct,10,E-F / VS  (Lab Grown),1455
WBEMFB,WBEMFB-030W75,Emerald,Bezel,75%,0.30 ct,14,F-G / VS (Mined),5345
WBEMFB,WBEMFB-030W75,Emerald,Bezel,75%,0.30 ct,14,E-F / VS  (Lab Grown),1725
WBEMFB,WBEMFB-030W75,Emerald,Bezel,75%,0.30 ct,18,F-G / VS (Mined),5625
WBEMFB,WBEMFB-030W75,Emerald,Bezel,75%,0.30 ct,18,E-F / VS  (Lab Grown),2010
WBEMFB,WBEMFB-030W75,Emerald,Bezel,75%,0.30 ct,PLAT,F-G / VS (Mined),5600
WBEMFB,WBEMFB-030W75,Emerald,Bezel,75%,0.30 ct,PLAT,E-F / VS  (Lab Grown),1980
WBOHFB,WBOHFB-005W00,Oval (EW),Bezel,Eternity,0.05 ct,10,F-G / VS (Mined),1250
WBOHFB,WBOHFB-005W00,Oval (EW),Bezel,Eternity,0.05 ct,10,E-F / VS  (Lab Grown),450
WBOHFB,WBOHFB-005W00,Oval (EW),Bezel,Eternity,0.05 ct,14,F-G / VS (Mined),1350
WBOHFB,WBOHFB-005W00,Oval (EW),Bezel,Eternity,0.05 ct,14,E-F / VS  (Lab Grown),545
WBOHFB,WBOHFB-005W00,Oval (EW),Bezel,Eternity,0.05 ct,18,F-G / VS (Mined),1450
WBOHFB,WBOHFB-005W00,Oval (EW),Bezel,Eternity,0.05 ct,18,E-F / VS  (Lab Grown),645
WBOHFB,WBOHFB-005W00,Oval (EW),Bezel,Eternity,0.05 ct,PLAT,F-G / VS (Mined),1440
WBOHFB,WBOHFB-005W00,Oval (EW),Bezel,Eternity,0.05 ct,PLAT,E-F / VS  (Lab Grown),640
WBOHFB,WBOHFB-015W00,Oval (EW),Bezel,Eternity,0.15 ct,10,F-G / VS (Mined),2935
WBOHFB,WBOHFB-015W00,Oval (EW),Bezel,Eternity,0.15 ct,10,E-F / VS  (Lab Grown),815
WBOHFB,WBOHFB-015W00,Oval (EW),Bezel,Eternity,0.15 ct,14,F-G / VS (Mined),3065
WBOHFB,WBOHFB-015W00,Oval (EW),Bezel,Eternity,0.15 ct,14,E-F / VS  (Lab Grown),945
WBOHFB,WBOHFB-015W00,Oval (EW),Bezel,Eternity,0.15 ct,18,F-G / VS (Mined),3200
WBOHFB,WBOHFB-015W00,Oval (EW),Bezel,Eternity,0.15 ct,18,E-F / VS  (Lab Grown),1080
WBOHFB,WBOHFB-015W00,Oval (EW),Bezel,Eternity,0.15 ct,PLAT,F-G / VS (Mined),3190
WBOHFB,WBOHFB-015W00,Oval (EW),Bezel,Eternity,0.15 ct,PLAT,E-F / VS  (Lab Grown),1070
WBOHFB,WBOHFB-025W00,Oval (EW),Bezel,Eternity,0.25 ct,10,F-G / VS (Mined),4230
WBOHFB,WBOHFB-025W00,Oval (EW),Bezel,Eternity,0.25 ct,10,E-F / VS  (Lab Grown),1045
WBOHFB,WBOHFB-025W00,Oval (EW),Bezel,Eternity,0.25 ct,14,F-G / VS (Mined),4385
WBOHFB,WBOHFB-025W00,Oval (EW),Bezel,Eternity,0.25 ct,14,E-F / VS  (Lab Grown),1200
WBOHFB,WBOHFB-025W00,Oval (EW),Bezel,Eternity,0.25 ct,18,F-G / VS (Mined),4540
WBOHFB,WBOHFB-025W00,Oval (EW),Bezel,Eternity,0.25 ct,18,E-F / VS  (Lab Grown),1360
WBOHFB,WBOHFB-025W00,Oval (EW),Bezel,Eternity,0.25 ct,PLAT,F-G / VS (Mined),4530
WBOHFB,WBOHFB-025W00,Oval (EW),Bezel,Eternity,0.25 ct,PLAT,E-F / VS  (Lab Grown),1345
WBOHFB,WBOHFB-005W50,Oval (EW),Bezel,50%,0.05 ct,10,F-G / VS (Mined),785
WBOHFB,WBOHFB-005W50,Oval (EW),Bezel,50%,0.05 ct,10,E-F / VS  (Lab Grown),365
WBOHFB,WBOHFB-005W50,Oval (EW),Bezel,50%,0.05 ct,14,F-G / VS (Mined),910
WBOHFB,WBOHFB-005W50,Oval (EW),Bezel,50%,0.05 ct,14,E-F / VS  (Lab Grown),495
WBOHFB,WBOHFB-005W50,Oval (EW),Bezel,50%,0.05 ct,18,F-G / VS (Mined),1050
WBOHFB,WBOHFB-005W50,Oval (EW),Bezel,50%,0.05 ct,18,E-F / VS  (Lab Grown),630
WBOHFB,WBOHFB-005W50,Oval (EW),Bezel,50%,0.05 ct,PLAT,F-G / VS (Mined),1035
WBOHFB,WBOHFB-005W50,Oval (EW),Bezel,50%,0.05 ct,PLAT,E-F / VS  (Lab Grown),615
WBOHFB,WBOHFB-015W50,Oval (EW),Bezel,50%,0.15 ct,10,F-G / VS (Mined),1485
WBOHFB,WBOHFB-015W50,Oval (EW),Bezel,50%,0.15 ct,10,E-F / VS  (Lab Grown),555
WBOHFB,WBOHFB-015W50,Oval (EW),Bezel,50%,0.15 ct,14,F-G / VS (Mined),1665
WBOHFB,WBOHFB-015W50,Oval (EW),Bezel,50%,0.15 ct,14,E-F / VS  (Lab Grown),740
WBOHFB,WBOHFB-015W50,Oval (EW),Bezel,50%,0.15 ct,18,F-G / VS (Mined),1860
WBOHFB,WBOHFB-015W50,Oval (EW),Bezel,50%,0.15 ct,18,E-F / VS  (Lab Grown),935
WBOHFB,WBOHFB-015W50,Oval (EW),Bezel,50%,0.15 ct,PLAT,F-G / VS (Mined),1845
WBOHFB,WBOHFB-015W50,Oval (EW),Bezel,50%,0.15 ct,PLAT,E-F / VS  (Lab Grown),915
WBOHFB,WBOHFB-025W50,Oval (EW),Bezel,50%,0.25 ct,10,F-G / VS (Mined),2485
WBOHFB,WBOHFB-025W50,Oval (EW),Bezel,50%,0.25 ct,10,E-F / VS  (Lab Grown),770
WBOHFB,WBOHFB-025W50,Oval (EW),Bezel,50%,0.25 ct,14,F-G / VS (Mined),2700
WBOHFB,WBOHFB-025W50,Oval (EW),Bezel,50%,0.25 ct,14,E-F / VS  (Lab Grown),985
WBOHFB,WBOHFB-025W50,Oval (EW),Bezel,50%,0.25 ct,18,F-G / VS (Mined),2930
WBOHFB,WBOHFB-025W50,Oval (EW),Bezel,50%,0.25 ct,18,E-F / VS  (Lab Grown),1215
WBOHFB,WBOHFB-025W50,Oval (EW),Bezel,50%,0.25 ct,PLAT,F-G / VS (Mined),2910
WBOHFB,WBOHFB-025W50,Oval (EW),Bezel,50%,0.25 ct,PLAT,E-F / VS  (Lab Grown),1195
WBOHFB,WBOHFB-005W75,Oval (EW),Bezel,75%,0.05 ct,10,F-G / VS (Mined),1070
WBOHFB,WBOHFB-005W75,Oval (EW),Bezel,75%,0.05 ct,10,E-F / VS  (Lab Grown),420
WBOHFB,WBOHFB-005W75,Oval (EW),Bezel,75%,0.05 ct,14,F-G / VS (Mined),1180
WBOHFB,WBOHFB-005W75,Oval (EW),Bezel,75%,0.05 ct,14,E-F / VS  (Lab Grown),535
WBOHFB,WBOHFB-005W75,Oval (EW),Bezel,75%,0.05 ct,18,F-G / VS (Mined),1300
WBOHFB,WBOHFB-005W75,Oval (EW),Bezel,75%,0.05 ct,18,E-F / VS  (Lab Grown),650
WBOHFB,WBOHFB-005W75,Oval (EW),Bezel,75%,0.05 ct,PLAT,F-G / VS (Mined),1290
WBOHFB,WBOHFB-005W75,Oval (EW),Bezel,75%,0.05 ct,PLAT,E-F / VS  (Lab Grown),640
WBOHFB,WBOHFB-015W75,Oval (EW),Bezel,75%,0.15 ct,10,F-G / VS (Mined),2125
WBOHFB,WBOHFB-015W75,Oval (EW),Bezel,75%,0.15 ct,10,E-F / VS  (Lab Grown),665
WBOHFB,WBOHFB-015W75,Oval (EW),Bezel,75%,0.15 ct,14,F-G / VS (Mined),2280
WBOHFB,WBOHFB-015W75,Oval (EW),Bezel,75%,0.15 ct,14,E-F / VS  (Lab Grown),825
WBOHFB,WBOHFB-015W75,Oval (EW),Bezel,75%,0.15 ct,18,F-G / VS (Mined),2445
WBOHFB,WBOHFB-015W75,Oval (EW),Bezel,75%,0.15 ct,18,E-F / VS  (Lab Grown),990
WBOHFB,WBOHFB-015W75,Oval (EW),Bezel,75%,0.15 ct,PLAT,F-G / VS (Mined),2430
WBOHFB,WBOHFB-015W75,Oval (EW),Bezel,75%,0.15 ct,PLAT,E-F / VS  (Lab Grown),975
WBOHFB,WBOHFB-025W75,Oval (EW),Bezel,75%,0.25 ct,10,F-G / VS (Mined),3665
WBOHFB,WBOHFB-025W75,Oval (EW),Bezel,75%,0.25 ct,10,E-F / VS  (Lab Grown),970
WBOHFB,WBOHFB-025W75,Oval (EW),Bezel,75%,0.25 ct,14,F-G / VS (Mined),3850
WBOHFB,WBOHFB-025W75,Oval (EW),Bezel,75%,0.25 ct,14,E-F / VS  (Lab Grown),1155
WBOHFB,WBOHFB-025W75,Oval (EW),Bezel,75%,0.25 ct,18,F-G / VS (Mined),4045
WBOHFB,WBOHFB-025W75,Oval (EW),Bezel,75%,0.25 ct,18,E-F / VS  (Lab Grown),1350
